Sentence #,Word,POS,Tag
,stepwise,JJ,O
,southward,RB,O
,across,IN,O
,the,DT,O
,Lhasa,NNP,B-geo
,block,NN,O
,during,IN,O
,the,DT,O
,Cretaceous.The,NNP,B-tim
,Andean,NNP,O
,-,HYPH,O
,Style,NNP,O
,Tibetan,NNP,O
,Plateau,NNP,O
,in,IN,O
,the,DT,O
,Late,JJ,B-tim
,Cretaceous,JJ,I-tim
,.,.,O
Sentence: 1604,The,DT,O
,Andean,NNP,O
,-,HYPH,O
,Style,NNP,O
,Tibetan,NNP,O
,Plateau,NNP,O
,in,IN,O
,the,DT,O
,Late,JJ,B-tim
,CretaceousPre?collisional,NNP,I-tim
,growth,NN,O
,of,IN,O
,a,DT,O
,proto?Tibetan,NNP,O
,plateau,NN,O
,during,IN,O
,an,DT,O
,Andean?style,NNP,O
,orogeny,NN,O
,has,VBZ,O
,been,VBN,O
,a,DT,O
,long?standing,JJ,O
,proposal,NN,O
,(,-LRB-,O
,England,NNP,O
,and,CC,O
,Searle,NNP,O
,",",",",O
,1986,CD,O
,;,:,O
,Kapp,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2005,CD,O
,",",",",O
,2007a,CD,O
,;,:,O
,Ding,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2014,CD,O
,;,:,O
,Ingalls,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2017,CD,O
,),-RRB-,O
,.,.,O
Sentence: 1605,9,LS,O
,),-RRB-,O
,",",",",O
,an,DT,O
,inference,NN,O
,supported,VBN,O
,by,IN,O
,>,SYM,O
,50,CD,O
,percent,NN,B-nat
,crustal,JJ,I-nat
,shortening,NN,O
,during,IN,O
,the,DT,O
,Late,JJ,B-tim
,Cretaceous,JJ,I-tim
,(,-LRB-,O
,Murphy,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,1997,CD,O
,;,:,O
,Kapp,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2003,CD,O
,",",",",O
,2007a,CD,O
,",",",",O
,2007b,CD,O
,;,:,O
,Volkmer,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2007,CD,O
,",",",",O
,2014,CD,O
,),-RRB-,O
,and,CC,O
,by,IN,O
,the,DT,O
,large,JJ,O
,volume,NN,O
,of,IN,O
,detritus,NN,O
,delivered,VBN,O
,from,IN,O
,the,DT,O
,central,JJ,O
,Lhasa,NNP,B-geo
,terrane,NN,O
,to,IN,O
,the,DT,O
,Xigaze,NNP,B-geo
,forearc,NN,O
,basin,NN,O
,since,IN,O
,ca88,NN,O
,Ma,NN,O
,(,-LRB-,O
,An,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2014,CD,O
,),-RRB-,O
,.,.,O
,.,.,O
Sentence: 1606,Despite,IN,O
,the,DT,O
,lack,NN,O
,of,IN,O
,paleoelevation,NN,O
,estimates,NNS,O
,for,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,",",",",O
,an,DT,O
,Andean?style,NNP,O
,Tibetan,NNP,O
,plateau,NN,O
,model,NN,O
,is,VBZ,O
,favored,VBN,O
,by,IN,O
,stable?isotope,NN,B-nat
,data,NNS,I-nat
,from,IN,O
,carbonates,NNS,O
,in,IN,O
,the,DT,O
,Lhasa,NNP,B-geo
,terrane,NN,O
,",",",",O
,indicating,VBG,O
,high,JJ,O
,elevation,NN,O
,already,RB,O
,in,IN,O
,the,DT,O
,Paleocene,NN,O
,每,HYPH,O
,Eocene,NN,O
,(,-LRB-,O
,Ding,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2014,CD,O
,;,:,O
,Xu,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2015,CD,O
,;,:,O
,Ingalls,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2017,CD,O
,),-RRB-,O
,The,DT,O
,Andes,NNP,O
,",",",",O
,however,RB,O
,",",",",O
,do,VBP,O
,not,RB,O
,have,VB,O
,a,DT,O
,continental,JJ,O
,collision,NN,O
,zone,NN,O
,in,IN,O
,its,PRP$,O
,foreland,NN,O
,",",",",O
,whereas,IN,O
,the,DT,O
,Lhasa,NNP,B-geo
,block,NN,O
,was,VBD,O
,affected,VBN,O
,not,RB,O
,only,RB,O
,by,IN,O
,oceanic,JJ,O
,subduction,NN,O
,in,IN,O
,the,DT,O
,south,NN,O
,but,CC,O
,also,RB,O
,by,IN,O
,Middle,JJ,B-geo
,Jurassic,JJ,I-geo
,to,IN,O
,Early,JJ,B-tim
,Cretaceous,JJ,I-tim
,collision,NN,O
,with,IN,O
,Qiangtang,NNP,B-geo
,in,IN,O
,the,DT,O
,north,NN,O
,(,-LRB-,O
,Girardeau,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,1984,CD,O
,;,:,O
,Zhu,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2016,CD,O
,;,:,O
,Bian,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2017,CD,O
,;,:,O
,Ma,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2017,CD,O
,),-RRB-,O
,.,.,O
Sentence: 1607,The,DT,O
,Andes,NNP,O
,",",",",O
,however,RB,O
,",",",",O
,do,VBP,O
,not,RB,O
,have,VB,O
,a,DT,O
,continental,JJ,O
,collision,NN,O
,zone,NN,O
,in,IN,O
,its,PRP$,O
,foreland,NN,O
,",",",",O
,whereas,IN,O
,the,DT,O
,Lhasa,NNP,B-geo
,block,NN,O
,was,VBD,O
,affected,VBN,O
,not,RB,O
,only,RB,O
,by,IN,O
,oceanic,JJ,O
,subduction,NN,O
,in,IN,O
,the,DT,O
,south,NN,O
,but,CC,O
,also,RB,O
,by,IN,O
,Middle,JJ,B-geo
,Jurassic,JJ,I-geo
,to,IN,O
,Early,JJ,B-tim
,Cretaceous,JJ,I-tim
,collision,NN,O
,with,IN,O
,Qiangtang,NNP,B-geo
,in,IN,O
,the,DT,O
,north,NN,O
,(,-LRB-,O
,Girardeau,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,1984,CD,O
,;,:,O
,Zhu,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2016,CD,O
,;,:,O
,Bian,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2017,CD,O
,;,:,O
,Ma,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2017,CD,O
,),-RRB-,O
,Compressional,NNP,O
,tectonic,JJ,O
,stress,NN,O
,consequent,JJ,O
,to,IN,O
,the,DT,O
,Lhasa?Qiangtang,NNP,O
,collision,NN,O
,may,MD,O
,thus,RB,O
,provide,VB,O
,an,DT,O
,alternative,JJ,O
,interpretation,NN,O
,for,IN,O
,the,DT,O
,rise,NN,O
,of,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,and,CC,O
,for,IN,O
,development,NN,O
,and,CC,O
,southward,RB,O
,propagation,NN,O
,of,IN,O
,the,DT,O
,northern,JJ,O
,Lhasa,NNP,B-geo
,thrust,VBD,O
,belt,NN,O
,during,IN,O
,the,DT,O
,Late,JJ,B-tim
,Cretaceous,JJ,I-tim
,.,.,O
Sentence: 1608,Compressional,NNP,O
,tectonic,JJ,O
,stress,NN,O
,consequent,JJ,O
,to,IN,O
,the,DT,O
,Lhasa?Qiangtang,NNP,O
,collision,NN,O
,may,MD,O
,thus,RB,O
,provide,VB,O
,an,DT,O
,alternative,JJ,O
,interpretation,NN,O
,for,IN,O
,the,DT,O
,rise,NN,O
,of,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,and,CC,O
,for,IN,O
,development,NN,O
,and,CC,O
,southward,RB,O
,propagation,NN,O
,of,IN,O
,the,DT,O
,northern,JJ,O
,Lhasa,NNP,B-geo
,thrust,VBD,O
,belt,NN,O
,during,IN,O
,the,DT,O
,Late,JJ,B-tim
,CretaceousAlthough,NNP,I-tim
,future,NN,O
,studies,NNS,O
,are,VBP,O
,needed,VBN,O
,to,TO,O
,clarify,VB,O
,the,DT,O
,tectonic,JJ,O
,mechanism,NN,O
,of,IN,O
,uplift,NN,O
,and,CC,O
,to,TO,O
,constrain,VB,O
,paleoelevation,NN,O
,of,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,",",",",O
,the,DT,O
,Late,JJ,B-tim
,Cretaceous,JJ,I-tim
,paleogeography,NN,O
,of,IN,O
,the,DT,O
,southern,JJ,O
,Tibetan,NNP,O
,Plateau,NNP,O
,",",",",O
,including,VBG,O
,localized,VBN,O
,deformation,NN,O
,and,CC,O
,topographic,JJ,B-nat
,relief,NN,I-nat
,in,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,",",",",O
,topographic,JJ,B-nat
,relief,NN,I-nat
,in,IN,O
,the,DT,O
,Gangdese,JJ,O
,arc,NN,O
,",",",",O
,and,CC,O
,the,DT,O
,intervening,VBG,O
,basin,NN,O
,where,WRB,O
,the,DT,O
,Daxiong,NNP,B-nat
,Formation,NN,I-nat
,was,VBD,O
,deposited,VBN,O
,(,-LRB-,O
,Fig,NN,O
,.,.,O
Sentence: 1609,Although,IN,O
,future,JJ,O
,studies,NNS,O
,are,VBP,O
,needed,VBN,O
,to,TO,O
,clarify,VB,O
,the,DT,O
,tectonic,JJ,O
,mechanism,NN,O
,of,IN,O
,uplift,NN,O
,and,CC,B-tim
,to,TO,O
,constrain,VB,O
,paleoelevation,NN,O
,of,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,",",",",O
,the,DT,O
,Late,JJ,B-tim
,Cretaceous,JJ,I-tim
,paleogeography,NN,O
,of,IN,O
,the,DT,O
,southern,JJ,O
,Tibetan,NNP,O
,Plateau,NNP,B-geo
,",",",",O
,including,VBG,O
,localized,VBN,O
,deformation,NN,O
,and,CC,B-tim
,topographic,JJ,B-nat
,relief,NN,I-nat
,in,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,",",",",O
,topographic,JJ,B-nat
,relief,NN,I-nat
,in,IN,O
,the,DT,O
,Gangdese,JJ,O
,arc,NN,O
,",",",",O
,and,CC,B-tim
,the,DT,O
,intervening,VBG,O
,basin,NN,O
,where,WRB,O
,the,DT,O
,Daxiong,NNP,B-nat
,Formation,NN,I-nat
,was,VBD,O
,deposited,VBN,O
,(,-LRB-,O
,Fig10B,NN,O
,),-RRB-,O
,",",",",O
,shows,VBZ,O
,remarkable,JJ,O
,similarity,NN,O
,to,IN,O
,the,DT,O
,early,JJ,O
,development,NN,O
,of,IN,O
,the,DT,O
,Central,NNP,B-geo
,Andean,NNP,I-geo
,Plateau,NNP,B-geo
,",",",",O
,that,WDT,O
,includes,VBZ,O
,localized,VBN,O
,deformation,NN,O
,and,CC,B-tim
,relief,NN,B-nat
,in,IN,O
,the,DT,O
,Eastern,NNP,B-geo
,Cordillera,NNP,I-geo
,",",",",O
,an,DT,O
,elevated,JJ,O
,Andean,NNP,B-geo
,magmatic,JJ,O
,arc,NN,O
,",",",",O
,and,CC,B-tim
,the,DT,O
,intervening,VBG,O
,Altiplano,NNP,O
,basin,NN,O
,at,IN,O
,low,JJ,O
,to,IN,O
,moderate,JJ,O
,paleoelevation,NN,O
,(,-LRB-,O
,e.g.,FW,O
,",",",",O
,Garzione,NNP,O
,et,FW,O
,al.,FW,O
,",",",",O
,2017,CD,B-tim
,and,CC,I-tim
,references,NNS,B-tim
,therein,RB,I-tim
,),-RRB-,O
,.,.,O
Sentence: 1610,Rapid,NNP,O
,terrigenous,JJ,B-nat
,deposition,NN,I-nat
,was,VBD,O
,ongoing,JJ,O
,in,IN,O
,the,DT,O
,early,JJ,O
,Turonian,NNP,B-tim
,(,-LRB-,O
,ca92,NN,O
,Ma,NN,O
,),-RRB-,O
,.,.,O
Sentence: 1611,Paleotopography,NNP,O
,of,IN,O
,the,DT,O
,Northern,NNP,B-geo
,Lhasaplano,NNP,I-geo
,suggests,VBZ,O
,that,IN,O
,an,DT,O
,Andean?style,NNP,O
,plateau,NN,O
,developed,VBN,O
,above,IN,O
,the,DT,O
,Neo?Tethyan,NNP,O
,subduction,NN,O
,zone,NN,O
,in,IN,O
,Tibet,NNP,O
,during,IN,O
,the,DT,O
,Late,JJ,B-tim
,Cretaceous,JJ,I-tim
,",",",",O
,preceding,VBG,O
,the,DT,O
,continental,JJ,O
,collision,NN,O
,between,IN,O
,India,NNP,O
,and,CC,O
,Asia,NNP,O
,by,IN,O
,more,JJR,O
,than,IN,O
,30,CD,O
,m.y.Bin,NN,O
,Wu,NNP,O
,",",",",O
,Zhiyong,NNP,O
,Zhu,NNP,O
,",",",",O
,Xiong,NNP,O
,Yan,NNP,O
,",",",",O
,Shijie,NNP,O
,Zhang,NNP,O
,",",",",O
,and,CC,O
,Hanpu,NNP,O
,Fu,NNP,O
,are,VBP,O
,thanked,VBN,O
,for,IN,O
,their,PRP$,O
,help,NN,O
,in,IN,O
,the,DT,O
,analysis,NN,O
,of,IN,O
,zircon,NN,O
,U?Pb,NNP,O
,ages,NNS,O
,and,CC,O
,Hf,NN,O
,isotopes,NNS,O
,and,CC,O
,Bo,NNP,O
,Zhou,NNP,O
,",",",",O
,Jiangang,NNP,O
,Wang,NNP,O
,",",",",O
,Xiaojian,NNP,O
,Liu,NNP,O
,",",",",O
,and,CC,O
,Yiwei,NNP,O
,Xu,NNP,O
,for,IN,O
,their,PRP$,O
,assistance,NN,O
,in,IN,O
,the,DT,O
,field,NN,O
,.,.,O
Sentence: 1612,An,DT,O
,",",",",O
,Z.,NNP,O
,",",",",O
,Kutzbach,NNP,B-geo
,",",",",O
,J.E.,NNP,O
,",",",",O
,Prell,NNP,B-geo
,",",",",O
,W.L.,NNP,O
,",",",",O
,and,CC,O
,Porter,NNP,O
,",",",",O
,S.C.,NNP,O
,",",",",O
,2001,CD,O
,",",",",O
,Evolution,NN,O
,of,IN,O
,Asian,JJ,O
,monsoons,NNS,O
,and,CC,O
,phased,VBN,O
,uplift,NN,O
,of,IN,O
,the,DT,O
,Himalaya?Tibetan,NNP,O
,plateau,NN,O
,since,IN,O
,Late,JJ,B-tim
,Miocene,NN,I-tim
,times,NNS,O
,:,:,O
,Nature,NNP,O
,",",",",O
,v411,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1613,Bian,NNP,O
,",",",",O
,W.,NNP,O
,",",",",O
,Yang,NNP,O
,",",",",O
,T.,NNP,O
,",",",",O
,Ma,NNP,O
,",",",",O
,Y.,NNP,O
,",",",",O
,Jin,NNP,O
,",",",",O
,J.,NNP,O
,",",",",O
,Gao,NNP,O
,",",",",O
,F.,NNP,O
,",",",",O
,Zhang,NNP,O
,",",",",O
,S.,NNP,O
,",",",",O
,Wu,NNP,O
,",",",",O
,H.,NNP,O
,",",",",O
,and,CC,O
,Li,NNP,O
,",",",",O
,H.,NNP,O
,",",",",O
,2017,CD,O
,",",",",O
,New,JJ,O
,Early,JJ,B-tim
,Cretaceous,JJ,I-tim
,palaeomagnetic,JJ,O
,and,CC,O
,geochronological,JJ,O
,results,NNS,O
,from,IN,O
,the,DT,O
,far,JJ,O
,western,JJ,O
,Lhasa,NNP,B-geo
,terrane,NN,O
,:,:,O
,Contributions,NNS,O
,to,IN,O
,the,DT,O
,Lhasa?Qiangtang,NNP,O
,collision,NN,O
,:,:,O
,Scientific,JJ,O
,Reports,NNS,O
,",",",",O
,v7,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1614,BouDagher?Fadel,NNP,O
,",",",",O
,M.K.,NNP,O
,",",",",O
,Hu,NNP,O
,",",",",O
,X.M.,NNP,O
,",",",",O
,Price,NNP,O
,",",",",O
,G.D.,NNP,O
,",",",",O
,Sun,NNP,B-geo
,",",",",O
,G.Y.,NNP,O
,",",",",O
,Wang,NNP,O
,",",",",O
,J.G.,NNP,B-geo
,",",",",O
,and,CC,O
,An,DT,O
,",",",",O
,W.,NNP,O
,",",",",O
,2017,CD,O
,",",",",O
,Foraminiferal,NNP,B-nat
,biostratigraphy,NN,O
,and,CC,O
,palaeoenvironmental,JJ,O
,analysis,NN,O
,of,IN,O
,the,DT,O
,Mid?Cretaceous,NNP,B-tim
,limestones,NNS,O
,in,IN,O
,the,DT,O
,Southern,NNP,O
,Tibetan,NNP,O
,Plateau,NNP,O
,:,:,O
,Journal,NNP,O
,of,IN,O
,Foraminiferal,NNP,B-nat
,Research,NNP,O
,",",",",O
,v47,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1615,Chu,NNP,O
,",",",",O
,M.F.,NNP,O
,",",",",O
,Chung,NNP,O
,",",",",O
,S.L.,NNP,O
,",",",",O
,Song,NNP,O
,",",",",O
,B.,NNP,O
,",",",",O
,Liu,NNP,O
,",",",",O
,D.,NNP,O
,",",",",O
,O＊Reilly,NNP,O
,",",",",O
,S.Y.,NNP,B-geo
,",",",",O
,Pearson,NNP,B-geo
,",",",",O
,N.J.,NNP,O
,",",",",O
,Ji,NNP,O
,",",",",O
,J.,NNP,O
,",",",",O
,and,CC,O
,Wen,NNP,O
,",",",",O
,D.J.,NNP,O
,",",",",O
,2006,CD,O
,",",",",O
,Zircon,NNP,B-nat
,U?Pb,NNP,I-nat
,and,CC,O
,Hf,NNP,O
,isotope,NN,B-nat
,constraints,NNS,I-nat
,on,IN,O
,the,DT,O
,Mesozoic,JJ,B-tim
,tectonics,NNS,O
,and,CC,O
,crustal,JJ,B-nat
,evolution,NN,I-nat
,of,IN,O
,southern,JJ,O
,Tibet,NNP,O
,:,:,O
,Geology,NNP,O
,",",",",O
,v34,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1616,DeCelles,NNS,O
,",",",",O
,P.G.,NN,O
,",",",",O
,Kapp,NNP,O
,",",",",O
,P.,NNP,O
,",",",",O
,Ding,NNP,O
,",",",",O
,L.,NNP,O
,",",",",O
,and,CC,O
,Gehrels,NNP,O
,",",",",O
,G.,NNP,O
,",",",",O
,2007,CD,O
,",",",",O
,Late,RB,B-tim
,Cretaceous,JJ,I-tim
,to,IN,O
,middle,JJ,O
,Tertiary,NNP,O
,basin,NN,O
,evolution,NN,O
,in,IN,O
,the,DT,O
,central,JJ,O
,Tibetan,NNP,O
,Plateau,NNP,O
,:,:,O
,Changing,VBG,O
,environments,NNS,O
,in,IN,O
,response,NN,O
,to,IN,O
,tectonic,JJ,O
,partitioning,NN,O
,",",",",O
,aridification,NN,O
,",",",",O
,and,CC,O
,regional,JJ,O
,elevation,NN,O
,gain,NN,O
,:,:,O
,Geological,NNP,O
,Society,NNP,O
,of,IN,O
,America,NNP,O
,Bulletin,NNP,O
,",",",",O
,v119,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1617,Z.J.,NNP,O
,",",",",O
,Takeuchi,NNP,O
,",",",",O
,G.T.,NNP,B-geo
,",",",",O
,Saylor,NNP,O
,",",",",O
,J.E.,NNP,O
,",",",",O
,S?il?,NNP,B-geo
,",",",",O
,L.K.,NNP,O
,",",",",O
,and,CC,O
,Xie,NNP,O
,",",",",O
,G.,NNP,O
,",",",",O
,2011,CD,O
,",",",",O
,Out,IN,O
,of,IN,O
,Tibet,NNP,O
,:,:,O
,Pliocene,NNP,B-tim
,woolly,JJ,O
,rhino,NN,O
,suggests,VBZ,O
,high?plateau,NN,O
,origin,NN,O
,of,IN,O
,Ice,NN,O
,Age,NN,O
,megaherbivores,NNS,O
,:,:,O
,Science,NNP,O
,",",",",O
,v333,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1618,Dickinson,NNP,O
,",",",",O
,W.R.,NNP,B-geo
,",",",",O
,and,CC,O
,Gehrels,NNP,O
,",",",",O
,G.E.,NNP,O
,",",",",O
,2009,CD,O
,",",",",O
,Use,NNP,O
,of,IN,O
,U?Pb,NNP,O
,ages,NNS,B-nat
,of,IN,O
,detrital,JJ,B-nat
,zircons,NNS,I-nat
,to,TO,O
,infer,VB,O
,maximum,JJ,B-nat
,depositional,JJ,I-nat
,ages,NNS,B-nat
,of,IN,O
,strata,NN,O
,:,:,O
,A,DT,O
,test,NN,O
,against,IN,O
,a,DT,O
,Colorado,NNP,B-tim
,Plateau,NNP,I-tim
,Mesozoic,NNP,B-tim
,database,NN,O
,:,:,O
,Earth,NNP,O
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,v288,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1619,Ding,NNP,O
,",",",",O
,L.,NNP,O
,",",",",O
,Xu,NNP,O
,",",",",O
,Q.,NNP,O
,",",",",O
,Yue,NNP,O
,",",",",O
,Y.,NNP,O
,",",",",O
,Wang,NNP,O
,",",",",O
,H.,NNP,O
,",",",",O
,Cai,NNP,O
,",",",",O
,F.,NNP,O
,",",",",O
,and,CC,O
,Li,NNP,O
,",",",",O
,S.,NNP,O
,",",",",O
,2014,CD,O
,",",",",O
,The,DT,O
,Andean?type,NNP,B-geo
,Gangdese,NNP,I-geo
,Mountains,NNPS,B-geo
,:,:,O
,Paleoelevation,NNP,O
,record,NN,O
,from,IN,O
,the,DT,O
,Paleocene,NN,O
,每,HYPH,O
,Eocene,NN,B-geo
,Linzhou,NNP,I-geo
,Basin,NNP,B-geo
,:,:,O
,Earth,NNP,O
,and,CC,O
,Planetary,NNP,O
,Science,NNP,O
,Letters,NNPS,O
,",",",",O
,v392,NN,O
,",",",",O
,p,NN,O
,.,.,O
Sentence: 1620,Dupont?Nivet,NNP,O
,",",",",O
,G.,NNP,O
,",",",",O
,Krijgsman,NNP,O
,",",",",O
,W.,NNP,O
,",",",",O
,Langereis,NNP,B-geo
,",",",",O
,C.G.,NNP,B-geo
,",",",",O
,Abels,NNP,O
,",",",",O
,H.A.,NNP,O
,",",",",O
,Dai,NNP,O
,",",",",O
,S.,NNP,O
,",",",",O
,and,CC,O
,Fang,NNP,O
,",",",",O
,X.,NNP,O
,",",",",O
,2007,CD,O
,",",",",O
,Tibetan,JJ,O
,plateau,NN,O
,aridification,NN,O
,linked,VBN,O
,to,IN,O
,global,JJ,O
,cooling,NN,O
,at,IN,O
,the,DT,O
,Eocene,NN,O
,每,HYPH,O
,Oligocene,NN,O
,transition,NN,O
,:,:,O
,Nature,NN,O
,",",",",O
,v445,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1621,England,NNP,O
,",",",",O
,P.,NNP,O
,",",",",O
,and,CC,O
,Searle,NNP,O
,",",",",O
,M.,NNP,O
,",",",",O
,1986,CD,O
,",",",",O
,The,DT,O
,Cretaceous?Tertiary,NNP,B-tim
,deformation,NN,O
,of,IN,O
,the,DT,O
,Lhasa,NNP,B-geo
,block,NN,O
,and,CC,O
,its,PRP$,O
,implications,NNS,O
,for,IN,O
,crustal,JJ,O
,thickening,NN,O
,in,IN,O
,Tibet,NNP,O
,:,:,O
,Tectonics,NNS,O
,",",",",O
,v5,NN,O
,",",",",O
,p,NN,O
,.,.,O
Sentence: 1622,Haq,NNP,O
,",",",",O
,B.U.,NNP,O
,",",",",O
,2014,CD,O
,",",",",O
,Cretaceous,JJ,B-tim
,eustasy,NN,O
,revisited,VBD,O
,:,:,O
,Global,JJ,O
,and,CC,O
,Planetary,JJ,O
,Change,NN,O
,",",",",O
,v113,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1623,Hu,NNP,O
,",",",",O
,X.,NNP,O
,",",",",O
,Garzanti,NNP,O
,",",",",O
,E.,NNP,O
,",",",",O
,Moore,NNP,O
,",",",",O
,T.,NNP,O
,",",",",O
,and,CC,O
,Raffi,NNP,O
,",",",",O
,I.,NNP,O
,",",",",O
,2015,CD,O
,",",",",O
,Direct,JJ,O
,stratigraphic,JJ,O
,dating,NN,O
,of,IN,O
,India?Asia,NNP,O
,collision,NN,O
,onset,NN,O
,at,IN,O
,the,DT,O
,Selandian,NNP,B-tim
,(,-LRB-,O
,middle,JJ,O
,Paleocene,NNP,B-tim
,",",",",O
,59,CD,B-tim
,㊣,SYM,I-tim
,1,CD,B-tim
,Ma,NN,I-tim
,),-RRB-,O
,:,:,O
,Geology,NNP,O
,",",",",O
,v43,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1624,Ingalls,NNP,O
,",",",",O
,M.,NNP,O
,",",",",O
,Rowley,NNP,O
,",",",",O
,D.,NNP,O
,",",",",O
,Olack,NNP,B-geo
,",",",",O
,G.,NNP,O
,",",",",O
,Currie,NNP,O
,",",",",O
,B.,NNP,O
,",",",",O
,Li,NNP,O
,",",",",O
,S.,NNP,O
,",",",",O
,Schmidt,NNP,O
,",",",",O
,J.,NNP,O
,",",",",O
,Tremblay,NNP,O
,",",",",O
,M.,NNP,O
,",",",",O
,Polissar,NNP,B-geo
,",",",",O
,P.,NNP,O
,",",",",O
,Shuster,NNP,O
,",",",",O
,D.L.,NNP,O
,",",",",O
,Lin,NNP,O
,",",",",O
,D.,NNP,O
,",",",",O
,and,CC,O
,Colman,NNP,O
,",",",",O
,A.,NNP,O
,",",",",O
,2017,CD,O
,",",",",O
,Paleocene,NNP,B-tim
,to,IN,O
,Pliocene,NNP,B-tim
,low?latitude,NN,O
,",",",",O
,high?elevation,NN,O
,basins,NNS,O
,of,IN,O
,southern,JJ,O
,Tibet,NNP,O
,:,:,O
,Implications,NNS,O
,for,IN,O
,tectonic,JJ,O
,models,NNS,O
,of,IN,O
,India?Asia,NNP,O
,collision,NN,O
,",",",",O
,Cenozoic,JJ,B-tim
,climate,NN,O
,",",",",O
,and,CC,O
,geochemical,JJ,O
,weathering,VBG,O
,:,:,O
,Geological,NNP,O
,Society,NNP,O
,of,IN,O
,America,NNP,O
,Bulletin,NNP,O
,",",",",O
,v130,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1625,Kapp,NNP,O
,",",",",O
,P.,NNP,O
,",",",",O
,Murphy,NNP,O
,",",",",O
,M.A.,NNP,O
,",",",",O
,Yin,NNP,O
,",",",",O
,A.,NNP,O
,",",",",O
,Harrison,NNP,O
,",",",",O
,T.M.,NNP,O
,",",",",O
,Ding,NNP,O
,",",",",O
,L.,NNP,O
,",",",",O
,and,CC,O
,Guo,NNP,O
,",",",",O
,J.,NNP,O
,",",",",O
,2003,CD,O
,",",",",O
,Mesozoic,JJ,B-tim
,and,CC,O
,Cenozoic,JJ,B-tim
,tectonic,JJ,O
,evolution,NN,O
,of,IN,O
,the,DT,O
,Shiquanhe,NNP,B-geo
,area,NN,O
,of,IN,O
,western,JJ,O
,Tibet,NNP,O
,:,:,O
,Tectonics,NNS,O
,",",",",O
,v22,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1626,Kapp,NNP,O
,",",",",O
,P.,NNP,O
,",",",",O
,Yin,NNP,O
,",",",",O
,A.,NNP,O
,",",",",O
,Harrison,NNP,O
,",",",",O
,T.M.,NNP,O
,",",",",O
,and,CC,O
,Ding,NNP,O
,",",",",O
,L.,NNP,O
,",",",",O
,2005,CD,O
,",",",",O
,Cretaceous?Tertiary,NNP,B-tim
,shortening,NN,O
,",",",",O
,basin,NN,O
,development,NN,O
,",",",",O
,and,CC,O
,volcanism,NN,O
,in,IN,O
,central,JJ,O
,Tibet,NNP,O
,:,:,O
,Geological,NNP,O
,Society,NNP,O
,of,IN,O
,America,NNP,O
,Bulletin,NNP,O
,",",",",O
,v117,NN,O
,",",",",O
,no,DT,O
,.,.,O
Sentence: 1627,Leier,NNP,O
,",",",",O
,A.L.,NNP,O
,",",",",O
,DeCelles,NNP,O
,",",",",O
,P.G.,NNP,O
,",",",",O
,Kapp,NNP,O
,",",",",O
,P.,NNP,O
,",",",",O
,and,CC,O
